timestamp,subscriber_count_Connected,phoenix_memory_chunksize_cm_globalP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_smf,total_allocated_memory_globalP_smf,chunk_create_count_minus_destroy_count_cm_globalP_smf,phoenix_memory_chunksize_cm_packetP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_smf,total_allocated_memory_packetP_smf,chunk_create_count_minus_destroy_count_cm_packetP_smf,phoenix_memory_chunksize_cm_sessionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_smf,total_allocated_memory_sessionP_smf,chunk_create_count_minus_destroy_count_cm_sessionP_smf,phoenix_memory_chunksize_cm_transactionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_smf,total_allocated_memory_transactionP_smf,chunk_create_count_minus_destroy_count_cm_transactionP_smf
2024-10-13 08:53:01.467000008,1629,3072,8,127.998046875,39,4096,5729,51.18359375,5266,3072,8,159.17578125,44030,4096,3,32,5
2024-10-13 08:53:02.467000008,1630,3072,8,127.998046875,39,4096,5732,51.18359375,5268,3072,8,159.17578125,44057,4096,3,32,5
2024-10-13 08:53:03.467000008,1631,3072,8,127.998046875,39,4096,5735,51.18359375,5270,3072,8,159.17578125,44084,4096,3,32,5
2024-10-13 08:53:04.467000008,1632,3072,8,127.998046875,39,4096,5738,51.18359375,5272,3072,8,159.17578125,44111,4096,3,32,5
2024-10-13 08:53:05.467000008,1633,3072,8,127.998046875,39,4096,5742,51.18359375,5274,3072,8,159.17578125,44138,4096,3,32,5
2024-10-13 08:53:06.467000008,1634,3072,8,127.998046875,39,4096,5745,51.18359375,5276,3072,8,159.17578125,44165,4096,3,32,5
2024-10-13 08:53:07.467000008,1635,3072,8,127.998046875,39,4096,5748,51.18359375,5278,3072,8,159.17578125,44192,4096,3,32,5
2024-10-13 08:53:08.467000008,1636,3072,8,127.998046875,39,4096,5751,51.18359375,5280,3072,8,159.17578125,44219,4096,3,32,5
2024-10-13 08:53:09.467000008,1637,3072,8,127.998046875,39,4096,5754,51.18359375,5282,3072,8,159.17578125,44246,4096,3,32,5
2024-10-13 08:53:10.467000008,1638,3072,8,127.998046875,39,4096,5757,51.18359375,5284,3072,8,159.17578125,44273,4096,3,32,5
2024-10-13 08:53:11.467000008,1639,3072,8,127.998046875,39,4096,5761,51.18359375,5286,3072,8,159.17578125,44300,4096,3,32,5
2024-10-13 08:53:12.467000008,1640,3072,8,127.998046875,39,4096,5764,51.18359375,5288,3072,8,159.17578125,44327,4096,3,32,5
2024-10-13 08:53:13.467000008,1641,3072,8,127.998046875,39,4096,5767,51.18359375,5290,3072,8,159.17578125,44354,4096,3,32,5
2024-10-13 08:53:14.467000008,1642,3072,8,127.998046875,39,4096,5770,51.18359375,5292,3072,8,159.17578125,44381,4096,3,32,5
2024-10-13 08:53:15.467000008,1643,3072,8,127.998046875,39,4096,5773,51.18359375,5294,3072,8,159.17578125,44408,4096,3,32,5
2024-10-13 08:53:16.467000008,1644,3072,8,127.998046875,39,4096,5777,51.18359375,5296,3072,8,159.17578125,44435,4096,3,32,5
2024-10-13 08:53:17.467000008,1645,3072,8,127.998046875,39,4096,5780,51.18359375,5298,3072,8,159.17578125,44462,4096,3,32,5
2024-10-13 08:53:18.467000008,1646,3072,8,127.998046875,39,4096,5783,51.18359375,5300,3072,8,159.17578125,44489,4096,3,32,5
2024-10-13 08:53:19.467000008,1647,3072,8,127.998046875,39,4096,5786,51.18359375,5302,3072,8,159.17578125,44516,4096,3,32,5
2024-10-13 08:53:20.467000008,1648,3072,8,127.998046875,39,4096,5790,51.18359375,5304,3072,8,159.17578125,44543,4096,3,32,5
2024-10-13 08:53:21.467000008,1649,3072,8,127.998046875,39,4096,5793,51.18359375,5306,3072,8,159.17578125,44570,4096,3,32,5
2024-10-13 08:53:22.467000008,1650,3072,8,127.998046875,39,4096,5795,51.18359375,5308,3072,8,159.17578125,44597,4096,3,32,5
2024-10-13 08:53:23.467000008,1651,3072,8,127.998046875,39,4096,5799,51.18359375,5310,3072,8,159.17578125,44624,4096,3,32,5
2024-10-13 08:53:24.467000008,1652,3072,8,127.998046875,39,4096,5802,51.18359375,5312,3072,8,159.17578125,44651,4096,3,32,5
2024-10-13 08:53:25.467000008,1653,3072,8,127.998046875,39,4096,5806,51.18359375,5314,3072,8,159.17578125,44678,4096,3,32,5
2024-10-13 08:53:26.467000008,1654,3072,8,127.998046875,39,4096,5809,51.18359375,5316,3072,8,159.17578125,44705,4096,3,32,5
2024-10-13 08:53:27.467000008,1655,3072,8,127.998046875,39,4096,5814,51.18359375,5318,3072,8,159.17578125,44732,4096,3,32,5
2024-10-13 08:53:28.467000008,1656,3072,8,127.998046875,39,4096,5815,51.18359375,5320,3072,8,159.17578125,44759,4096,3,32,5
2024-10-13 08:53:29.467000008,1657,3072,8,127.998046875,39,4096,5818,51.18359375,5322,3072,8,159.17578125,44786,4096,3,32,5
2024-10-13 08:53:30.467000008,1658,3072,8,127.998046875,39,4096,5821,51.18359375,5324,3072,8,159.17578125,44813,4096,3,32,5
2024-10-13 08:53:31.467000008,1659,3072,8,127.998046875,39,4096,5824,51.18359375,5326,3072,8,159.17578125,44840,4096,3,32,5
2024-10-13 08:53:32.467000008,1660,3072,8,127.998046875,39,4096,5828,51.18359375,5328,3072,8,159.17578125,44867,4096,3,32,5
2024-10-13 08:53:33.467000008,1661,3072,8,127.998046875,39,4096,5831,51.18359375,5330,3072,8,159.17578125,44894,4096,3,32,5
2024-10-13 08:53:34.467000008,1662,3072,8,127.998046875,39,4096,5834,51.18359375,5332,3072,8,159.17578125,44921,4096,3,32,5
2024-10-13 08:53:35.467000008,1663,3072,8,127.998046875,39,4096,5838,51.18359375,5334,3072,8,159.17578125,44948,4096,3,32,5
2024-10-13 08:53:36.467000008,1664,3072,8,127.998046875,39,4096,5840,51.18359375,5336,3072,8,159.17578125,44975,4096,3,32,5
2024-10-13 08:53:37.467000008,1665,3072,8,127.998046875,39,4096,5844,51.18359375,5338,3072,8,159.17578125,45002,4096,3,32,5
2024-10-13 08:53:38.467000008,1666,3072,8,127.998046875,39,4096,5847,51.18359375,5340,3072,8,159.17578125,45029,4096,3,32,5
2024-10-13 08:53:39.467000008,1667,3072,8,127.998046875,39,4096,5850,51.18359375,5342,3072,8,159.17578125,45056,4096,3,32,5
2024-10-13 08:53:40.467000008,1668,3072,8,127.998046875,39,4096,5853,51.18359375,5344,3072,8,159.17578125,45083,4096,3,32,5
2024-10-13 08:53:41.467000008,1669,3072,8,127.998046875,39,4096,5860,51.18359375,5346,3072,8,159.17578125,45110,4096,3,32,5
2024-10-13 08:53:42.467000008,1670,3072,8,127.998046875,39,4096,5860,51.18359375,5348,3072,8,159.17578125,45137,4096,3,32,5
2024-10-13 08:53:43.467000008,1671,3072,8,127.998046875,39,4096,5865,51.18359375,5350,3072,8,159.17578125,45164,4096,3,32,5
2024-10-13 08:53:44.467000008,1672,3072,8,127.998046875,39,4096,5866,51.18359375,5352,3072,8,159.17578125,45191,4096,3,32,5
2024-10-13 08:53:45.467000008,1673,3072,8,127.998046875,39,4096,5872,51.18359375,5354,3072,8,159.17578125,45218,4096,3,32,5
2024-10-13 08:53:46.467000008,1674,3072,8,127.998046875,39,4096,5872,51.18359375,5356,3072,8,159.17578125,45245,4096,3,32,5
2024-10-13 08:53:47.467000008,1675,3072,8,127.998046875,39,4096,5875,51.18359375,5358,3072,8,159.17578125,45272,4096,3,32,5
2024-10-13 08:53:48.467000008,1676,3072,8,127.998046875,39,4096,5879,51.18359375,5360,3072,8,159.17578125,45299,4096,3,32,5
2024-10-13 08:53:49.467000008,1677,3072,8,127.998046875,39,4096,5884,51.18359375,5362,3072,8,159.17578125,45326,4096,3,32,5
2024-10-13 08:53:50.467000008,1678,3072,8,127.998046875,39,4096,5885,51.18359375,5364,3072,8,159.17578125,45353,4096,3,32,5
2024-10-13 08:53:51.467000008,1679,3072,8,127.998046875,39,4096,5891,51.18359375,5366,3072,8,159.17578125,45380,4096,3,32,5
2024-10-13 08:53:52.467000008,1680,3072,8,127.998046875,39,4096,5891,51.18359375,5368,3072,8,159.17578125,45407,4096,3,32,5
2024-10-13 08:53:53.467000008,1681,3072,8,127.998046875,39,4096,5897,51.18359375,5370,3072,8,159.17578125,45434,4096,3,32,5
2024-10-13 08:53:54.467000008,1682,3072,8,127.998046875,39,4096,5897,51.18359375,5372,3072,8,159.17578125,45461,4096,3,32,5
2024-10-13 08:53:55.467000008,1683,3072,8,127.998046875,39,4096,5904,51.18359375,5374,3072,8,159.17578125,45488,4096,3,32,5
2024-10-13 08:53:56.467000008,1684,3072,8,127.998046875,39,4096,5904,51.18359375,5376,3072,8,159.17578125,45515,4096,3,32,5
2024-10-13 08:53:57.467000008,1685,3072,8,127.998046875,39,4096,5910,51.18359375,5378,3072,8,159.17578125,45542,4096,3,32,5
2024-10-13 08:53:58.467000008,1686,3072,8,127.998046875,39,4096,5910,51.18359375,5380,3072,8,159.17578125,45569,4096,3,32,5
2024-10-13 08:53:59.467000008,1687,3072,8,127.998046875,39,4096,5916,51.18359375,5382,3072,8,159.17578125,45596,4096,3,32,5
2024-10-13 08:54:00.467000008,1688,3072,8,127.998046875,39,4096,5917,51.18359375,5384,3072,8,159.17578125,45623,4096,3,32,5
2024-10-13 08:54:01.467000008,1689,3072,8,127.998046875,39,4096,5923,51.18359375,5386,3072,8,159.17578125,45650,4096,3,32,5
2024-10-13 08:54:02.467000008,1690,3072,8,127.998046875,39,4096,5923,51.18359375,5388,3072,8,159.17578125,45677,4096,3,32,5
2024-10-13 08:54:03.467000008,1691,3072,8,127.998046875,39,4096,5929,51.18359375,5390,3072,8,159.17578125,45704,4096,3,32,5
2024-10-13 08:54:04.467000008,1692,3072,8,127.998046875,39,4096,5929,51.18359375,5392,3072,8,159.17578125,45731,4096,3,32,5
2024-10-13 08:54:05.467000008,1693,3072,8,127.998046875,39,4096,5935,51.18359375,5394,3072,8,159.17578125,45758,4096,3,32,5
2024-10-13 08:54:06.467000008,1694,3072,8,127.998046875,39,4096,5939,51.18359375,5396,3072,8,159.17578125,45785,4096,3,32,5
2024-10-13 08:54:07.467000008,1695,3072,8,127.998046875,39,4096,5942,51.18359375,5398,3072,8,159.17578125,45812,4096,3,32,5
2024-10-13 08:54:08.467000008,1696,3072,8,127.998046875,39,4096,5942,51.18359375,5400,3072,8,159.17578125,45839,4096,3,32,5
2024-10-13 08:54:09.467000008,1697,3072,8,127.998046875,39,4096,5949,51.18359375,5402,3072,8,159.17578125,45866,4096,3,32,5
2024-10-13 08:54:10.467000008,1698,3072,8,127.998046875,39,4096,5949,51.18359375,5404,3072,8,159.17578125,45893,4096,3,32,5
2024-10-13 08:54:11.467000008,1699,3072,8,127.998046875,39,4096,5954,51.18359375,5406,3072,8,159.17578125,45920,4096,3,32,5
2024-10-13 08:54:12.467000008,1700,3072,8,127.998046875,39,4096,5958,51.18359375,5408,3072,8,159.17578125,45947,4096,3,32,5
2024-10-13 08:54:13.467000008,1701,3072,8,127.998046875,39,4096,5961,51.18359375,5410,3072,8,159.17578125,45974,4096,3,32,5
2024-10-13 08:54:14.467000008,1702,3072,8,127.998046875,39,4096,5962,51.18359375,5412,3072,8,159.17578125,46001,4096,3,32,5
2024-10-13 08:54:15.467000008,1703,3072,8,127.998046875,39,4096,5968,51.18359375,5414,3072,8,159.17578125,46028,4096,3,32,5
2024-10-13 08:54:16.467000008,1704,3072,8,127.998046875,39,4096,5971,51.18359375,5416,3072,8,159.17578125,46055,4096,3,32,5
2024-10-13 08:54:17.467000008,1705,3072,8,127.998046875,39,4096,5973,51.18359375,5418,3072,8,159.17578125,46082,4096,3,32,5
2024-10-13 08:54:18.467000008,1706,3072,8,127.998046875,39,4096,5974,51.18359375,5420,3072,8,159.17578125,46109,4096,3,32,5
2024-10-13 08:54:19.467000008,1707,3072,8,127.998046875,39,4096,5980,51.18359375,5422,3072,8,159.17578125,46136,4096,3,32,5
2024-10-13 08:54:20.467000008,1708,3072,8,127.998046875,39,4096,5980,51.18359375,5424,3072,8,159.17578125,46163,4096,3,32,5
2024-10-13 08:54:21.467000008,1709,3072,8,127.998046875,39,4096,5987,51.18359375,5426,3072,8,159.17578125,46190,4096,3,32,5
2024-10-13 08:54:22.467000008,1710,3072,8,127.998046875,39,4096,5987,51.18359375,5428,3072,8,159.17578125,46217,4096,3,32,5
2024-10-13 08:54:23.467000008,1711,3072,8,127.998046875,39,4096,5993,51.18359375,5430,3072,8,159.17578125,46244,4096,3,32,5
2024-10-13 08:54:24.467000008,1712,3072,8,127.998046875,39,4096,5993,51.18359375,5432,3072,8,159.17578125,46271,4096,3,32,5
2024-10-13 08:54:25.467000008,1713,3072,8,127.998046875,39,4096,5999,51.18359375,5434,3072,8,159.17578125,46298,4096,3,32,5
2024-10-13 08:54:26.467000008,1714,3072,8,127.998046875,39,4096,5999,51.18359375,5436,3072,8,159.17578125,46325,4096,3,32,5
2024-10-13 08:54:27.467000008,1715,3072,8,127.998046875,39,4096,6005,51.18359375,5438,3072,8,159.17578125,46352,4096,3,32,5
2024-10-13 08:54:28.467000008,1716,3072,8,127.998046875,39,4096,6006,51.18359375,5440,3072,8,159.17578125,46379,4096,3,32,5
2024-10-13 08:54:29.467000008,1717,3072,8,127.998046875,39,4096,6012,51.18359375,5442,3072,8,159.17578125,46406,4096,3,32,5
2024-10-13 08:54:30.467000008,1718,3072,8,127.998046875,39,4096,6012,51.18359375,5444,3072,8,159.17578125,46433,4096,3,32,5
2024-10-13 08:54:31.467000008,1719,3072,8,127.998046875,39,4096,6018,51.18359375,5446,3072,8,159.17578125,46460,4096,3,32,5
2024-10-13 08:54:32.467000008,1720,3072,8,127.998046875,39,4096,6021,51.18359375,5448,3072,8,159.17578125,46487,4096,3,32,5
2024-10-13 08:54:33.467000008,1721,3072,8,127.998046875,39,4096,6025,51.18359375,5450,3072,8,159.17578125,46514,4096,3,32,5
2024-10-13 08:54:34.467000008,1722,3072,8,127.998046875,39,4096,6025,51.18359375,5452,3072,8,159.17578125,46541,4096,3,32,5
2024-10-13 08:54:35.467000008,1723,3072,8,127.998046875,39,4096,6031,51.18359375,5454,3072,8,159.17578125,46568,4096,3,32,5
2024-10-13 08:54:36.467000008,1724,3072,8,127.998046875,39,4096,6032,51.18359375,5456,3072,8,159.17578125,46595,4096,3,32,5
2024-10-13 08:54:37.467000008,1725,3072,8,127.998046875,39,4096,6038,51.18359375,5458,3072,8,159.17578125,46622,4096,3,32,5
2024-10-13 08:54:38.467000008,1726,3072,8,127.998046875,39,4096,6040,51.18359375,5460,3072,8,159.17578125,46649,4096,3,32,5
2024-10-13 08:54:39.467000008,1727,3072,8,127.998046875,39,4096,6041,51.18359375,5462,3072,8,159.17578125,46676,4096,3,32,5
2024-10-13 08:54:40.467000008,1728,3072,8,127.998046875,39,4096,6044,51.18359375,5464,3072,8,159.17578125,46703,4096,3,32,5
2024-10-13 08:54:41.467000008,1729,3072,8,127.998046875,39,4096,6050,51.18359375,5466,3072,8,159.17578125,46730,4096,3,32,5
2024-10-13 08:54:42.467000008,1730,3072,8,127.998046875,39,4096,6053,51.18359375,5468,3072,8,159.17578125,46757,4096,3,32,5
2024-10-13 08:54:43.467000008,1731,3072,8,127.998046875,39,4096,6057,51.18359375,5470,3072,8,159.17578125,46784,4096,3,32,5
2024-10-13 08:54:44.467000008,1732,3072,8,127.998046875,39,4096,6060,51.18359375,5472,3072,8,159.17578125,46811,4096,3,32,5
2024-10-13 08:54:45.467000008,1733,3072,8,127.998046875,39,4096,6063,51.18359375,5474,3072,8,159.17578125,46838,4096,3,32,5
2024-10-13 08:54:46.467000008,1734,3072,8,127.998046875,39,4096,6066,51.18359375,5476,3072,8,159.17578125,46865,4096,3,32,5
2024-10-13 08:54:47.467000008,1735,3072,8,127.998046875,39,4096,6069,51.18359375,5478,3072,8,159.17578125,46892,4096,3,32,5
2024-10-13 08:54:48.467000008,1736,3072,8,127.998046875,39,4096,6072,51.18359375,5480,3072,8,159.17578125,46919,4096,3,32,5
2024-10-13 08:54:49.467000008,1737,3072,8,127.998046875,39,4096,6075,51.18359375,5482,3072,8,159.17578125,46946,4096,3,32,5
2024-10-13 08:54:50.467000008,1738,3072,8,127.998046875,39,4096,6079,51.18359375,5484,3072,8,159.17578125,46973,4096,3,32,5
2024-10-13 08:54:51.467000008,1739,3072,8,127.998046875,39,4096,6082,51.18359375,5486,3072,8,159.17578125,47000,4096,3,32,5
2024-10-13 08:54:52.467000008,1740,3072,8,127.998046875,39,4096,6083,51.18359375,5488,3072,8,159.17578125,47027,4096,3,32,5
2024-10-13 08:54:53.467000008,1741,3072,8,127.998046875,39,4096,6088,51.18359375,5490,3072,8,159.17578125,47054,4096,3,32,5
2024-10-13 08:54:54.467000008,1742,3072,8,127.998046875,39,4096,6092,51.18359375,5492,3072,8,159.17578125,47081,4096,3,32,5
2024-10-13 08:54:55.467000008,1743,3072,8,127.998046875,39,4096,6095,51.18359375,5494,3072,8,159.17578125,47108,4096,3,32,5
2024-10-13 08:54:56.467000008,1744,3072,8,127.998046875,39,4096,6095,51.18359375,5496,3072,8,159.17578125,47135,4096,3,32,5
2024-10-13 08:54:57.467000008,1745,3072,8,127.998046875,39,4096,6102,51.18359375,5498,3072,8,159.17578125,47162,4096,3,32,5
2024-10-13 08:54:58.467000008,1746,3072,8,127.998046875,39,4096,6105,51.18359375,5500,3072,8,159.17578125,47189,4096,3,32,5
2024-10-13 08:54:59.467000008,1747,3072,8,127.998046875,39,4096,6107,51.18359375,5502,3072,8,159.17578125,47216,4096,3,32,5
2024-10-13 08:55:00.467000008,1748,3072,8,127.998046875,39,4096,6108,51.18359375,5504,3072,8,159.17578125,47243,4096,3,32,5
2024-10-13 08:55:01.467000008,1749,3072,8,127.998046875,39,4096,6114,51.18359375,5506,3072,8,159.17578125,47270,4096,3,32,5
2024-10-13 08:55:02.467000008,1750,3072,8,127.998046875,39,4096,6117,51.18359375,5508,3072,8,159.17578125,47297,4096,3,32,5
2024-10-13 08:55:03.467000008,1751,3072,8,127.998046875,39,4096,6120,51.18359375,5510,3072,8,159.17578125,47324,4096,3,32,5
2024-10-13 08:55:04.467000008,1752,3072,8,127.998046875,39,4096,6124,51.18359375,5512,3072,8,159.17578125,47351,4096,3,32,5
2024-10-13 08:55:05.467000008,1753,3072,8,127.998046875,39,4096,6124,51.18359375,5514,3072,8,159.17578125,47378,4096,3,32,5
2024-10-13 08:55:06.467000008,1754,3072,8,127.998046875,39,4096,6127,51.18359375,5516,3072,8,159.17578125,47405,4096,3,32,5
2024-10-13 08:55:07.467000008,1755,3072,8,127.998046875,39,4096,6127,51.18359375,5516,3072,8,159.17578125,47405,4096,3,32,5
2024-10-13 08:55:08.467000008,1756,3072,8,127.998046875,39,4096,6133,51.18359375,5520,3072,8,159.17578125,47459,4096,3,32,5
2024-10-13 08:55:09.467000008,1757,3072,8,127.998046875,39,4096,6139,51.18359375,5522,3072,8,159.17578125,47486,4096,3,32,5
2024-10-13 08:55:10.467000008,1758,3072,8,127.998046875,39,4096,6141,51.18359375,5524,3072,8,159.17578125,47513,4096,3,32,5
2024-10-13 08:55:11.467000008,1759,3072,8,127.998046875,39,4096,6146,51.18359375,5526,3072,8,159.17578125,47540,4096,3,32,5
2024-10-13 08:55:12.467000008,1760,3072,8,127.998046875,39,4096,6146,51.18359375,5528,3072,8,159.17578125,47567,4096,3,32,5
2024-10-13 08:55:13.467000008,1761,3072,8,127.998046875,39,4096,6152,51.18359375,5530,3072,8,159.17578125,47594,4096,3,32,5
2024-10-13 08:55:14.467000008,1762,3072,8,127.998046875,39,4096,6155,51.18359375,5532,3072,8,159.17578125,47621,4096,3,32,5
2024-10-13 08:55:15.467000008,1763,3072,8,127.998046875,39,4096,6158,51.18359375,5534,3072,8,159.17578125,47648,4096,3,32,5
2024-10-13 08:55:16.467000008,1764,3072,8,127.998046875,39,4096,6162,51.18359375,5536,3072,8,159.17578125,47675,4096,3,32,5
2024-10-13 08:55:17.467000008,1765,3072,8,127.998046875,39,4096,6165,51.18359375,5538,3072,8,159.17578125,47702,4096,3,32,5
2024-10-13 08:55:18.467000008,1766,3072,8,127.998046875,39,4096,6168,51.18359375,5540,3072,8,159.17578125,47729,4096,3,32,5
2024-10-13 08:55:19.467000008,1767,3072,8,127.998046875,39,4096,6172,51.18359375,5542,3072,8,159.17578125,47756,4096,3,32,5
2024-10-13 08:55:20.467000008,1768,3072,8,127.998046875,39,4096,6174,51.18359375,5544,3072,8,159.17578125,47783,4096,3,32,5
2024-10-13 08:55:21.467000008,1769,3072,8,127.998046875,39,4096,6177,51.18359375,5546,3072,8,159.17578125,47810,4096,3,32,5
2024-10-13 08:55:22.467000008,1770,3072,8,127.998046875,39,4096,6180,51.18359375,5548,3072,8,159.17578125,47837,4096,3,32,5
2024-10-13 08:55:23.467000008,1771,3072,8,127.998046875,39,4096,6184,51.18359375,5550,3072,8,159.17578125,47864,4096,3,32,5
2024-10-13 08:55:24.467000008,1772,3072,8,127.998046875,39,4096,6187,51.18359375,5552,3072,8,159.17578125,47891,4096,3,32,5
2024-10-13 08:55:25.467000008,1773,3072,8,127.998046875,39,4096,6190,51.18359375,5554,3072,8,159.17578125,47918,4096,3,32,5
2024-10-13 08:55:26.467000008,1774,3072,8,127.998046875,39,4096,6194,51.18359375,5556,3072,8,159.17578125,47945,4096,3,32,5
2024-10-13 08:55:27.467000008,1775,3072,8,127.998046875,39,4096,6196,51.18359375,5558,3072,8,159.17578125,47972,4096,3,32,5
2024-10-13 08:55:28.467000008,1776,3072,8,127.998046875,39,4096,6200,51.18359375,5560,3072,8,159.17578125,47999,4096,3,32,5
2024-10-13 08:55:29.467000008,1777,3072,8,127.998046875,39,4096,6203,51.18359375,5562,3072,8,159.17578125,48026,4096,3,32,5
2024-10-13 08:55:30.467000008,1778,3072,8,127.998046875,39,4096,6206,51.18359375,5564,3072,8,159.17578125,48053,4096,3,32,5
2024-10-13 08:55:31.467000008,1779,3072,8,127.998046875,39,4096,6209,51.18359375,5566,3072,8,159.17578125,48080,4096,3,32,5
2024-10-13 08:55:32.467000008,1780,3072,8,127.998046875,39,4096,6210,51.18359375,5568,3072,8,159.17578125,48107,4096,3,32,5
2024-10-13 08:55:33.467000008,1781,3072,8,127.998046875,39,4096,6216,51.18359375,5570,3072,8,159.17578125,48134,4096,3,32,5
2024-10-13 08:55:34.467000008,1782,3072,8,127.998046875,39,4096,6218,51.18359375,5572,3072,8,159.17578125,48161,4096,3,32,5
2024-10-13 08:55:35.467000008,1783,3072,8,127.998046875,39,4096,6222,51.18359375,5574,3072,8,159.17578125,48188,4096,3,32,5
2024-10-13 08:55:36.467000008,1784,3072,8,127.998046875,39,4096,6222,51.18359375,5576,3072,8,159.17578125,48215,4096,3,32,5
2024-10-13 08:55:37.467000008,1785,3072,8,127.998046875,39,4096,6228,51.18359375,5578,3072,8,159.17578125,48242,4096,3,32,5
2024-10-13 08:55:38.467000008,1786,3072,8,127.998046875,39,4096,6232,51.18359375,5580,3072,8,159.17578125,48269,4096,3,32,5
2024-10-13 08:55:39.467000008,1787,3072,8,127.998046875,39,4096,6235,51.18359375,5582,3072,8,159.17578125,48296,4096,3,32,5
2024-10-13 08:55:40.467000008,1788,3072,8,127.998046875,39,4096,6238,51.18359375,5584,3072,8,159.17578125,48323,4096,3,32,5
2024-10-13 08:55:41.467000008,1789,3072,8,127.998046875,39,4096,6241,51.18359375,5586,3072,8,159.17578125,48350,4096,3,32,5
2024-10-13 08:55:42.467000008,1790,3072,8,127.998046875,39,4096,6241,51.18359375,5586,3072,8,159.17578125,48350,4096,3,32,5
2024-10-13 08:55:43.467000008,1791,3072,8,127.998046875,39,4096,6244,51.18359375,5590,3072,8,159.17578125,48404,4096,3,32,5
2024-10-13 08:55:44.467000008,1792,3072,8,127.998046875,39,4096,6251,51.18359375,5592,3072,8,159.17578125,48431,4096,3,32,5
2024-10-13 08:55:45.467000008,1793,3072,8,127.998046875,39,4096,6254,51.18359375,5594,3072,8,159.17578125,48458,4096,3,32,5
2024-10-13 08:55:46.467000008,1794,3072,8,127.998046875,39,4096,6257,51.18359375,5596,3072,8,159.17578125,48485,4096,3,32,5
2024-10-13 08:55:47.467000008,1795,3072,8,127.998046875,39,4096,6261,51.18359375,5598,3072,8,159.17578125,48512,4096,3,32,5
2024-10-13 08:55:48.467000008,1796,3072,8,127.998046875,39,4096,6263,51.18359375,5600,3072,8,159.17578125,48539,4096,3,32,5
2024-10-13 08:55:49.467000008,1797,3072,8,127.998046875,39,4096,6266,51.18359375,5602,3072,8,159.17578125,48566,4096,3,32,5
2024-10-13 08:55:50.467000008,1798,3072,8,127.998046875,39,4096,6270,51.18359375,5604,3072,8,159.17578125,48593,4096,3,32,5
2024-10-13 08:55:51.467000008,1799,3072,8,127.998046875,39,4096,6273,51.18359375,5606,3072,8,159.17578125,48620,4096,3,32,5
2024-10-13 08:55:52.467000008,1800,3072,8,127.998046875,39,4096,6276,51.18359375,5608,3072,8,159.17578125,48647,4096,3,32,5
2024-10-13 08:55:53.467000008,1801,3072,8,127.998046875,39,4096,6279,51.18359375,5610,3072,8,159.17578125,48674,4096,3,32,5
2024-10-13 08:55:54.467000008,1802,3072,8,127.998046875,39,4096,6283,51.18359375,5612,3072,8,159.17578125,48701,4096,3,32,5
2024-10-13 08:55:55.467000008,1803,3072,8,127.998046875,39,4096,6286,51.18359375,5614,3072,8,159.17578125,48728,4096,3,32,5
2024-10-13 08:55:56.467000008,1804,3072,8,127.998046875,39,4096,6289,51.18359375,5616,3072,8,159.17578125,48755,4096,3,32,5
2024-10-13 08:55:57.467000008,1805,3072,8,127.998046875,39,4096,6292,51.18359375,5618,3072,8,159.17578125,48782,4096,3,32,5
2024-10-13 08:55:58.467000008,1806,3072,8,127.998046875,39,4096,6295,51.18359375,5620,3072,8,159.17578125,48809,4096,3,32,5
2024-10-13 08:55:59.467000008,1807,3072,8,127.998046875,39,4096,6298,51.18359375,5622,3072,8,159.17578125,48836,4096,3,32,5
2024-10-13 08:56:00.467000008,1808,3072,8,127.998046875,39,4096,6302,51.18359375,5624,3072,8,159.17578125,48863,4096,3,32,5
2024-10-13 08:56:01.467000008,1809,3072,8,127.998046875,39,4096,6305,51.18359375,5626,3072,8,159.17578125,48890,4096,3,32,5
2024-10-13 08:56:02.467000008,1810,3072,8,127.998046875,39,4096,6308,51.18359375,5628,3072,8,159.17578125,48917,4096,3,32,5
2024-10-13 08:56:03.467000008,1811,3072,8,127.998046875,39,4096,6311,51.18359375,5630,3072,8,159.17578125,48944,4096,3,32,5
2024-10-13 08:56:04.467000008,1812,3072,8,127.998046875,39,4096,6314,51.18359375,5632,3072,8,159.17578125,48971,4096,3,32,5
2024-10-13 08:56:05.467000008,1813,3072,8,127.998046875,39,4096,6317,51.18359375,5634,3072,8,159.17578125,48998,4096,3,32,5
2024-10-13 08:56:06.467000008,1814,3072,8,127.998046875,39,4096,6321,51.18359375,5636,3072,8,159.17578125,49025,4096,3,32,5
2024-10-13 08:56:07.467000008,1815,3072,8,127.998046875,39,4096,6324,51.18359375,5638,3072,8,159.17578125,49052,4096,3,32,5
2024-10-13 08:56:08.467000008,1816,3072,8,127.998046875,39,4096,6328,51.18359375,5640,3072,8,159.17578125,49079,4096,3,32,5
2024-10-13 08:56:09.467000008,1817,3072,8,127.998046875,39,4096,6330,51.18359375,5642,3072,8,159.17578125,49106,4096,3,32,5
2024-10-13 08:56:10.467000008,1818,3072,8,127.998046875,39,4096,6333,51.18359375,5644,3072,8,159.17578125,49133,4096,3,32,5
2024-10-13 08:56:11.467000008,1819,3072,8,127.998046875,39,4096,6337,51.18359375,5646,3072,8,159.17578125,49160,4096,3,32,5
